songinfo,lyrics,year
GEORGE BENSON - THIS MASQUERADE LYRICS,Are we really happy here With this lonely game we play Looking for words to sing  Searching but not finding Understanding anywhere Were lost in a mas masquerade  Both afraid to say were just too far away From being close together from the start We tried to talk it over but the words got in the way Were lost inside this lonely game we play  Thoughts of weeping disappear Everytime I see your eyes No matter how hard I try  To understand the reasons That we carry on this way Were lost in a masquerade,1976
GALLERY - NICE TO BE WITH YOU LYRICS,"Gallery Miscellaneous Nice To Be With You Nice To Be With You  - Artist: Gallery as sung on Super Hits Of the 70s-Have a Nice Day-Vol. 8 Rhino R4 709218 - peak Billboard position # 4 in 1972 - Words and Music by Jim Gold  CHORUS Oh, its so nice to be with you I love all the things ya say and do And its so nice to hear you say Youre gonna please me in every way Honey, I got the notion Youre causin commotion in my soul  Baby, you and me have got somethin thats real I know its gonna last a lifetime Aww, ya better believe it, girl At night I call your name Darkness fills my room, Im only dreamin About the time Im gonna be with you  CHORUS  When Im feelin down Youre there to pick me up and help me to carry on Aww, little things mean a lot When you need a shoulder to cry on Im there to ease the pain and chase away the rain Aww, darlin, I just gotta say  Oh, its so nice to be with you I love all the things ya say and do And its so nice to hear you say Youre gonna please me in every way  Oh, its so nice to be with you I love all the things ya say and do FADE And its so nice to hear you say Youre gonna please me  Transcribed by Robin Hood  These lyrics were transcribed from the specific recording mentioned above and do not necessarily correspond with lyrics from other recordings, sheet music, songbooks or lyrics printed on album jackets.",1972
JOHN DENVER - SUNSHINE ON MY SHOULDERS LYRICS,"Sunshine on my shoulders makes me happy Sunshine in my eyes can make me cry Sunshine on the water looks so lovely Sunshine almost always makes me high  If I had a day that I could give you Id give to you a day just like today If I had a song that I could sing for you Id sing a song to make you feel this way  Sunshine on my shoulders makes me happy Sunshine in my eyes can make me cry Sunshine on the water looks so lovely Sunshine almost always makes me high  If I had a tale that I could tell you Id tell a tale, sure, to make you smile If I had a wish that I could wish for you Id make a wish for sunshine all the while  Sunshine on my shoulders makes me happy Sunshine in my eyes can make me cry Sunshine on the water looks so lovely Sunshine almost always makes me high  Sunshine almost all the time makes me high Sunshine almost always",1974
EARTH WIND AND FIRE - GETAWAY LYRICS,"Earth Wind And Fire Spirit Getaway So you say you tried   But you just cant find the pleasure  People around you givin you pressure  Try to resist all the hurt thats all   Around you  If you taste it, it will haunt you   So come, take me by the hand,  Well leave this troubled land  I know we can, I know we can, I know we can, I know we can  Getaway   Watch for the signs   That lead in the right direction  Not to heed them is a bad reflection  Theyll show you the way   Into what you have been seeking  To ignore them youre only cheating   So come, take me by the hand,  Well leave this troubled land  I know we can getaway  Getaway   Lay awake every night   Till the sun comes up in the morning  Nothing exciting, it all seems boring  Make up your mind which way to go about it  To your road, you just dont doubt it.   So come, take me by the hand,  Well leave this troubled land  I know we can, I know we can, I know we can, I know we can  Getaway",1976
ATLANTA RHYTHM SECTION - IMAGINARY LOVER LYRICS,"Imaginary lovers never turn you down  When all the others turn you away theyre around   Its my private pleasure midnight fantasy  Someone to share my wildest dreams with me   Imaginary lover, youre mine, anytime  Imaginary lover, ooh yeah   When ordinary lovers dont feel what you feel  And real-life situations lose their thrill   Imaginations unreal, imaginary lover  Imaginary lover, youre mine, anytime   Imaginary lovers never disagree, they always care  Theyre always there when you need   Satisfaction guaranteed, imaginary lover  Imaginary lover, youre mine, all the time   My imaginary lover, youre mine, anytime  Oh yeah, yeah [Incomprehensible]   I have imagined [Incomprehensible]  I have imagined [Incomprehensible]",1978
GUESS WHO - NO TIME LYRICS,"Guess Who Miscellaneous No Time No Time  Guess Who   No time left for you  On my way to better things  No time left for you  I found myself some wings  No time left for you  Distant roads are calling me  No time left for you  You ***   No time for a summer friend  No time for the love you send  Seasons change, and so did I  You need not wonder why  You need not wonder why  Theres no time left for you  No time left for you   No time left for you  On my way to better things  No time left for you  I found myself some wings  No time left for you  Distant roads are calling me  No time left for you  You take and gave and take and gave and ***   No time for a gentle rain  No time for my watch and chain  No time for revolving doors  No time for the killing floor  No time for the killing floor  Theres no time left for you  No time left for you   No time for a suumer friend  No time for the love you send  Seasons change, and so did I  You need not wonder why  You need not wonder why  Theres no time left you  No time left for you   No time, no time, no time, no time  No time, no time, no time, no time  I got got got got no time  I got got got got no time  I got got got got no time  No no no no no no no time  No no no no no no no time  I got got got got no time  {And so forth}",1970
BEE GEES - JIVE TALKIN' LYRICS,"Its just your jive talkin Youre telling me lies, yeah Jive talkin You wear a disguise Jive talkin So misunderstood, yeah Jive talkin You really no good  Oh, my child Youll never know Just what you mean to me Oh, my child You got so much Youre gonna take away my energy  With all your jive talkin Youre telling me lies, yeah Good lovin Still gets in my eyes Nobody believes what you say Its just your jive talkin That gets in the way  Oh my love Youre so good Treating me so cruel There you go With your fancy lies Leavin me lookin Like a dumbstruck fool With all your  Jive talkin Youre telling me lies, yeah Jive talkin You wear a disguise Jive talkin So misunderstood, yeah Jive talkin You just aint no good  Love talkin Is all very fine, yeah Jive talkin Just isnt a crime And if theres somebody Youll love till you die Then all that jive talkin Just gets in your eye  Jive talkin Youre telling me lies, yeah Good lovin Still gets in my eyes Nobody believes what you say Its just your jive talkin That gets in the way  Love talkin Is all very fine, yeah Jive talkin, just isnt a crime And if theres somebody Youll love till you die Then all that jive talkin Just gets in your eye, yeah yeah  Oh jive talkin Jive talkin Oh jive talkin",1975
ARETHA FRANKLIN - CALL ME LYRICS,"Aretha Franklin Miscellaneous Call Me CALL ME Aretha Franklin  I love you, and I love you and I love you too Baby will you call me the minute you get there Hey baby, I love you, and I love you, and I love you too Baby will you call me the moment you get there yeah Yeah, baby, my dearest, my dearest of all darlings I know, I know, I know, I know weve got the part Baby, baby, baby, baby, baby It really dont hurt me that bad yeah Because you are taking me with you And Im keeping you right here in my arms  Its all because I love you, I love you, and I love you, I love you too Baby will you call me the moment you get there Baby will you do that, will you do that for me now Oh call me, call me now, call me the minute, second that you get there Cause I love you, etc., etc., etc.",1970
PAUL STOOKEY - WEDDING SONG (THERE IS LOVE) LYRICS,"He is now to be among you at the calling of your hearts Rest assured this troubadour is acting on his part The union of your spirits here has caused him to remain For whenever two or more of you are gathered in his name  There is love There is love  Well, a man shall leave his mother and a woman leave her home They shall travel on to where the two shall be as one As it was in the beginning, is now until the end Woman draws her life from man and gives it back again  And there is love There is love  Well, then whats to be the reason for becoming man and wife? Is it love that brings you here or love that bring you life? For if loving is the answer then whos the giving for? Do you believe in something that youve never seen before?  Oh, there is love Oh, there is love  Oh, the marriage of your spirits here has caused him to remain For whenever two or more of you are gathered in his name  There is love Oh, there is love",1971
PLAYER - BABY COME BACK LYRICS,"Spending all my nights, all my money going out on the town  Doing anything just to get you off of my mind  But when the morning comes, Im right back where I started again  Trying to forget you is just a waste of time   Baby come back, any kind of fool could see  There was something in everything about you  Baby come back, you can blame it all on me  I was wrong, and I just cant live without you   All day long, wearing a mask of false bravado  Trying to keep up the smile that hides a tear  But as the sun goes down, I get that empty feeling again  How I wish to God that you were here   Baby come back, any kind of fool could see  There was something in everything about you  Baby come back, you can blame it all on me  I was wrong, and I just cant live without you   Now that I put it all together  Give me the chance to make you see  Have you used up all the love in your heart  Nothing left for me, aint there nothing left for me   Baby come back, any kind of fool could see  There was something in everything about you  Baby come back, you can blame it all on me  I was wrong and I just cant live without you  I was wrong and I just cant live",1978
MEL & TIM - STARTING ALL OVER AGAIN LYRICS,"Starting all over again is gonna be rough, so rough but were gonna make it starting all over as friends is gonna be rough, on us but we gotta face it We lost what we had, thats why it hurt so bad. it set us back a thousand years. were gonna make it up, though its gonna be rough to erase all the hurt and tears starting all over again is gonna be hard but i pray that the love will help us make it starting all over again is gonna be slow but we both know that we can make it We gotta take life as it comes and never worry about whos right or wrong its an uphill climb to the finish line were gonna try to make it one more time Starting all over again is gonna be rough, so rough but were gonna make it starting all over as friends is gonna be tough, on us but we gotta face it Starting all over again is gonna be hard but i pray that the love will help us make it starting all over again is gonna be slow we both know that were gonna make it",1972
CARLY SIMON - MOCKINGBIRD LYRICS,"Mock  Yeah  Ing  Yeah  Bird  Yeah  Yeah  Yeah  Mockingbird now   Hey everybody have you heard  Hes gonna buy me a mockingbird  And if that mockingbird wont sing  Hes gonna buy me a diamond ring   And if that diamond ring wont shine  Hes gonna surely break this heart of mine  And thats why I keep on tellin everybody  Saying   Hear me now and understand  Hes gonna find me some piece of mind  And if that piece of mind wont stay  Im gonna find myself a better way   And if that better way aint so  Ill ride with the tide and go with the flow  And thats why I keep on shoutin in your ear  Saying   Well now everybody have you heard  Shes gonna buy me a mockingbird, yeah  And if that mockingbird dont sing  Shes gonna buy me a diamond ring   And if that diamond ring wont shine  Yes it surely break this poor heart of mine  And thats the reason why I keep on tellin everybody  Saying no no no no no no no no   Listen now and understand  Shes gonna find me some piece of mind, yeah  And if that piece of mind wont stay  Im gonna get myself a better way   I might rise above, I might go below  Ride with the tide and go with the flow  And thats the reason why I keep on shouting in your ear  No no no no no no no no baby, yeah",1974
KRIS KRISTOFFERSON - WHY ME LYRICS,"Why me Lord? What have I ever done  To deserve even one of the pleasures Ive known?  Tell me Lord, what did I ever do  That was worth loving You or the kindness Youve shown?   Lord help me, Jesus, Ive wasted it  So help me, Jesus, I know what I am  But now that I know that I needed You  So help me, Jesus, my souls in Your hands   Try me Lord, if You think theres a way  I can try to repay all Ive taken from You  Maybe Lord I can show someone else  What Ive been through myself on my way back to You   Lord help me, Jesus, Ive wasted it  So help me, Jesus, I know what I am  But now that I know that I needed You  So help me, Jesus, my souls in Your hands   Lord help me, Jesus, Ive wasted it  So help me, Jesus, I know what I am  But now that I know that I needed You  So help me, Jesus, my souls in Your hands  Jesus, my souls in Your hands",1973
THE ISLEY BROTHERS - POP THAT THANG LYRICS,"Pop that thang Bang, bang, bang Pop that thang Bang, bang, bang  Ting a ling a ling I hook it on up Get on down Now do your stuff Come on  Pop that thang Bang, bang, bang Pop that thang Bang, bang, bang  If you cant do it right Dont you try it again Look at that rooster Runnin after that hen Come on  Pop that thang Bang, bang, bang Pop that thang Bang, bang, bang  Sister Rosaline Ting a ling a ling Look at that child Popping that thang  Hitch up to my wagon And get ready to roll But dont get on board If you cant carry the load  If balloon goes down I fill it up with wind If the record stops Start it over again  Pop that thang Bang, bang, bang Pop that thang Bang, bang, bang  Ting a ling a ling Hook it on up Get on down And do your own stuff  Pop that thang Bang, bang, bang Pop that thang Bang, bang, bang  If you cant do it right Dont you try it again Look at that rooster Running after that hen  Come on and pop it Pop it, pop it, pop it Come on and pop it Pop it, pop it, pop it Come on and pop it",1972
DIANA ROSS - TOUCH ME IN THE MORNING LYRICS,"Touch me in the morning Then just walk away We dont have tomorrow But we had yesterday  (Hey!) Wasnt it me, who said that nothing goods gonna last forever? And wasnt it me, who said, Lets just be glad for the time together? It mustve been hard to tell me that youve given all you had to give I can understand youre feeling that way Everybodys got their life to live  Well, I can say goodbye in the cold morning light But I cant watch love die in the warmth of the night If Ive got to be strong, dont you know I need to have, tonight, when youre gone? Till you go, I need to lie here and think about The last time that youll  Touch me in the morning Then just close the door Leave me as you found me Empty like before  (Hey!) Wasnt it yesterday, we used to laugh at the wind behind us? Didnt we run away and hope that time wouldnt try to find us? (Didnt we run?) Didnt we take each other, to a place where no ones ever been? Yeah, I really need you near me, tonight Cause youll never take me there again  Let me watch you go with the sun in my eyes Weve seen how love can grow, now well see how it dies If Ive got to be strong, dont you know I need to have, tonight, when youre gone? Til you go, I need to hold you until the time Your hands reach out and  Touch me in the morning   (Mornings where blue and gold)   (And we could feel one another living) Then just walk away   (We walked with a dream to hold)   (And we could take what the world was giving)  We dont have tomorrow   (And theres no tomorrow here)   (Theres only love and the time to chase it) But we had yesterday   (But yesterdays gone my love)   (Theres only now and its time to face it)  Touch me in the morning   (Wasnt it me, who said)   (That nothing goods gonna last forever?) Then just walk away   (And wasnt it me, who said)   (Lets just be glad for the time together?)  We dont have tomorrow   (Wasnt it yesterday)  ( We used to laugh at the wind behind us?) But we had yesterday   (But yesterdays gone my love, theres only)",1973
THE OSMONDS - YO YO LYRICS,"Woah, ho, ho (Woah, ho, ho) Just like a yo-yo (Just like a yo-yo)  Woah, ho, ho (Woah, ho, ho) Just like a yo-yo (Just like a yo-yo)  Girl its hard for me to see How you got such a hold on me First Im up and then Im down Then my heart goes around and around  (Round and round)  Well, Ill bet you five dollars Im the only fool Who would climb up a string for you Oh yeah, and need I say I cant break away You control every little thing I do  I used to be a swinger Until you wrapped me round your finger  Yeow, just like a yo yo (Just like a yo-yo) Just like a yo-yo (Just like a yo-yo)  Turnin, turnin love keeps on burnin Like a fire in my heart when were apart But when were back together You keep changin like the weather, whoops now  Oh yeah, like a yo-yo  (Just like a yo-yo) Oh, just like a yo-yo  (Just like a yo-yo)  Hear what he said Like a yo-yo  (Just like a yo-yo) Ow yeah, just like a yo-yo  (Just like a yo-yo)  Oh, where I go, and what I do Well, it all just depends on you You build me up just to let me down But I dare not to make a sound  Cause Im so afraid you will cast me away Like a beat up, worn out toy So I hold on tight with all my might Just to be your lovin boy, yeah  No matter what they say or do Im gonna bounce right back to you now  Oh, just like a yo-yo  (Just like a yo-yo) Just like a yo-yo  (Just like a yo-yo)  Turnin, turnin, love keeps on burnin Like a fire in my heart when were apart But when were back together You keep changin like the weather, whoops now  Oh yeah, like a yo-yo Oh, just like a yo-yo, oh yeah  Woah, ho, ho (Woah, ho, ho) Just like a yo-yo (Just like a yo-yo)  Woah, ho, ho (Woah, ho, ho) Just like a yo-yo (Just like a yo-yo)  Woah, ho, ho (Woah, ho, ho) Just like a yo-yo (Just like a yo-yo)  Woah, ho, ho (Woah, ho, ho) Just like a yo-yo, yeah (Just like a yo-yo)",1971
AEROSMITH - DREAM ON LYRICS,"Yeah   Every time that I look in the mirror  All these lines on my face gettin clearer, the past is gone  It went by like dusk to dawn, Isnt that the way?  Everybodys got their dues in life to pay   Well I know nobody knows  Where it comes and where it goes  I know its everybodys sin  You got to lose to know how to win   Half my lifes in books written pages  Live and learn from fools and from sages  You know its true  All the things you do, come back to you   Sing with me, sing for the year  Sing for the laughter and sing for the tear  Sing with me, Im just for today  Maybe tomorrow the good Lordll take you away   Sing with me, sing for the year  Sing for the laughter and sing for the tear  Sing with me, Im just for today  Maybe tomorrow the good Lordll take you away   Listen, dream on, dream on, dream on  Dream until the dream come true  Yea, dream on, dream on, dream on  Dream until your body getting blue   Dream on, dream on  Dream on, dream on  Dream on, dream on  Dream on, oh   Sing, sing with me, sing for the year  Sing for the laughter and sing for the tear  Sing with me, its just for today  Maybe tomorrow the good Lordll take you away   Sing, sing with me, sing for the year  Sing for the laughter and sing for the tear  Sing with me, its just for today  Maybe tomorrow the good Lordll take you away",1976
DOORS - LOVE HER MADLY LYRICS,"Doors L.A. Woman Love Her Madly Dont ya love her madly  Dont ya need her badly  Dont ya love her ways  Tell me what you say   Dont ya love her madly  Wanna be her daddy  Dont ya love her face  Dont ya love her as shes walkin out the door  Like she did one thousand times before   Dont ya love her ways  Tell me what you say  Dont ya love her as shes walkin out the door   All your love  All your love  All your love  All your love   All your love is gone  So sing a lonely song  Of a deep blue dream  Seven horses seem to be on the mark   Yeah, dont you love her  Dont you love her as shes walkin out the door   All your love  All your love  All your love   Yeah, all your love is gone  So sing a lonely song  Of a deep blue dream  Seven horses seem to be on the mark   Well, dont ya love her madly  Dont ya love her madly  Dont ya love her madly",1971
SISTER SLEDGE - WE ARE FAMILY LYRICS,We are family I got all my sisters with me We are family Get up everybody and sing  We are family I got all my sisters with me We are family Get up everybody and sing  Everyone can see were together As we walk on by (And!) and we fly just like birds of a feather I wont tell no lie (All!) all of the people around us they say Can they be that close Just let me state for the record Were giving love in a family dose  We are family I got all my sisters with me We are family Get up everybody and sing  We are family I got all my sisters with me We are family Get up everybody and sing  Living life is fun and weve just begun To get our share of the worlds delights (High!) high hopes we have for the future And our goals in sight (We!) no we dont get depressed Heres what we call our golden rule Have faith in you and the things you do You wont go wrong This is our family jewel  We are family I got all my sisters with me We are family Get up everybody and sing  We are family I got all my sisters with me We are family Get up everybody and sing  We are family I got all my sisters with me We are family Get up everybody and sing  We are family I got all my sisters with me We are family Get up everybody and sing  We are family I got all my sisters with me We are family Get up everybody and sing  We are family I got all my sisters with me We are family Get up everybody and sing  We are family I got all my sisters with me We are family Get up everybody and sing  We are family I got all my sisters with me We are family Get up everybody and sing,1979
DR. HOOK - A LITTLE BIT MORE LYRICS,When your bodys had enough of me And Im laying flat out on the floor When you think Ive loved you all I can Im gonna love you a little bit more  Come on over here and lay by my side Ive got to be touching you Let me rub your tired shoulders The way I used to do  Look into my eyes and give me that smile The one that always turns me on And let me take your hair down Cause were staying up to greet the sun  And when your bodys had enough of me And Im laying flat out on the floor When you think Ive loved you all I can Im gonna love you a little bit more  Got to say a few things that have been on my mind And you know where my mind has been I guess I learned my lessons And nows the time to begin  So if youre feelin alright and youre ready for me I know that Im ready for you We better get it on now Cause we got our whole life to live through  And when your bodys had enough of me And Im layin flat out on the floor When you think Ive loved you all I can Im gonna love you a little bit more  When your bodys had enough of me And Im layin flat out on the floor,1976
CROSBY STILLS AND NASH - JUST A SONG BEFORE I GO LYRICS,"Crosby Stills And Nash Csn Just A Song Before I Go Words & Music - Graham Nash   Just a song before I go,  To whom it may concern.  Travelling twice the speed of sound  Its easy to get burned.   When the shows were over  We had to get back home,  And when we opened up the door  I had to be alone.   She helped me with my suitcase,  She stands before my eyes  Driving me to the airport,  And to the friendly skies.   Going through security  I held her for so long.  She finally looked at me in love,  And she was gone.   Just a song before I go,  A lesson to be learned.  Travelling twice the speed of sound  Its easy to get burned.",1977
THE HOLLIES - LONG COOL WOMAN IN A BLACK DRESS LYRICS,"Saturday night I was downtown Working for the FBI Sittin in a nest of bad men Whiskey bottles piling high  Bootleggin boozer on the west side Full of people who are doin wrong Just about to call up the DA man When I heard this woman singin a song  A pair of [incomprehensible] made me open my eyes My temperature started to rise  She was a long cool woman in a black dress Just a 5-9 beautiful tall With just one look I was a bad mess Cause that long cool woman had it all  I saw her headin to the table Well a tall walkin big black cat When Charlie said, â€½I hope that youre able, boyâ€ Well, Im telling you she knows where its at  Well then suddenly we heard the sirens And everybody started to run Jumpin under doors and tables Well, I heard somebody shootin a gun  Well, the DA was pumping my left hand And she was holding my right Well, I told her, Dont get scared Cause youre gonna be spared  Well, Im gonna be forgiven If I wanna spend my living  With a long cool woman in a black dress Just a 5-9 beautiful tall With just one look I was a bad mess Cause that long cool woman had it all  Had it all, had it all, had it all Had it all, had it all, had it all",1972
CHRIS REA - FOOL (IF YOU THINK IT'S OVER) LYRICS,"The dyin flame, youre free again Who could love and do that to you? All dressed in black, he wont be comin back But save your tears, you got years and years The pains of seventeens, unreal theyre only dreams And save your cryin for the day  Fool if you think its over cause you said, Goodbye Fool if you think its over, Ill tell you why New born eyes always cry with pain At the first look at the mornin sun Fool if you think its over, its just begun  Miss Teenage dream such a tragic scene He knocked your crown and ran away First wound of pride and how you cried and cried But save your tears, you got years and years  Ill buy you first good wine Well have a real good time And save your cryin for the day  Fool if you think its over cause you said, Goodbye Fool if you think its over, Ill tell you why New born eyes always cry with pain At the first look at the mornin sun Fool if you think its over, its just begun New born eyes always cry with pain At the first look at the mornin sun Fool if you think its over, its just begun, yea",1978
ROBERT JOHN - THE LION SLEEPS TONIGHT LYRICS,"In the jungle, the mighty jungle The lion sleeps tonight In the jungle the quiet jungle The lion sleeps tonight  Near the village the peaceful village The lion sleeps tonight Near the village the quiet village The lion sleeps tonight  Hush my darling dont fear my darling The lion sleeps tonight Hush my darling dont fear my darling The lion sleeps tonight",1972
BADFINGER - DAY AFTER DAY LYRICS,I remember finding out about you  Everyday my mind is all around you   Looking out of my lonely gloom  Day after day  Bring it home maybe make it soon  I give my love to you   I remember holding you while you sleep  Everyday I feel the tears that you weep   Looking out of my lonely gloom  Day after day  Bring it home maybe make it soon  I give my love to you   Looking out of my lonely gloom  Day after day  Bring it home maybe make it soon  I give my love to you   I remember finding out about you  Everyday my mind is all around you   Looking out of my lonely gloom  Day after day  Bring it home maybe make it soon  I give my love to you,1972
CAPTAIN & TENNILLE - SHOP AROUND LYRICS,"Just because youve become a young woman, now Theres still some things that you dont understand, now Before you ask some guy for his hand, now You keep your freedom for as long as you can, now  My mama told me You better shop around You better shop around  Theres some things that I want you to know, now Just as sure as the winds gonna blow, now The menll come and the men are gonna go, now Before you tell em that you love em so, now  My mama told me You better shop around You better shop around  Try to get yourself a bargain, girl Dont you be sold on the very first one Good looking guys come a dime a dozen Try to find you one whos gonna give you true lovin  Before you take a man and say I do, now Make sure hes in love with you, now  My mama told me You better shop around You better shop around  Try to get yourself a bargain, girl Dont you be sold on the very first one Good looking guys come a dime a dozen Try to find you one whos gonna give you true lovin  Before you take a guy and say I do, now Make sure hes in love with you, now Make sure that his love is true, now I hate to see you feeling sad and blue, now  My mama told me You better shop around You better shop around  You better shop around You better shop around You better shop around You better, you better You better shop, shop around You better shop around You better shop, shop, shop, shop, shop, shop Shop, shop, shop, shop around You better shop around",1976
TAVARES - IT ONLY TAKES A MINUTE LYRICS,"Ah ha, yeah, yeah Ah ha, yeah  Once an hour of the day We threw at least fun away Walk the streets half a year Tryin to find a new career  Now if you get a flu attack For thirty days youre on your back Through the night Ive seen you dance Baby, give me half a chance  It only takes a minute, girl To fall in love, to fall in love It only takes a minute, girl To fall in love, lets fall in love  Now in the unemployment lines You can spend your life readin signs Waitin for your interview They can shoot the whole day for you, yeah  Now winters gonna turn to spring And you havent accomplished a thing   (Havent accomplished a thing) So, baby, leave a little time Cause you never know whats on my mind, yeah  It only takes a minute, girl To fall in love, to fall in love It only takes a minute, girl, yeah To fall in love, lets fall in love  Will you find yourself a few minutes   (Fall in love) Will you wanna fry yourself an egg (Fall in love)  Now you spare a few second, girl (Fall in love) When you see, when you see a man beg (Fall in love)  Now he takes on time (Fall in love) To go down to the corner store (Fall in love)  Well, what Ive got in mind, yeah (Fall in love) Give me sixty seconds, no more (Fall in love)  It only takes a minute, girl, baby To fall in love, to fall in love It only takes a minute, girl To fall in love, lets fall in love  Bom, bom, bom, bom, fall in love Bom, bom, bom, bom, fall in love Bom, bom, bom, bom, fall in love Bom, bom, bom, bom, fall in love Bom, bom, bom, bom, fall in love Bom, bom, bom, bom, fall in love  Ooh, only takes a minute, girl Baby, to fall in love, to fall in love It only talk a minute, girl To fall in love, lets fall in love  Only talk a minute, girl Baby, to fall in love, to fall in love It only talk a minute, girl to fall in love, to fall in love",1975
CARPENTERS - RAINY DAYS AND MONDAYS LYRICS,"Carpenters Carpenters Rainy Days And Mondays Talking to myself and feeling old   Sometimes id like to quit   Nothing ever seems to fit   Hangin around, nothing to do but frown   Rainy days and mondays always get me down     What ive got they used to call the blues   Nothing is really wrong   Feeling like i dont belong   Walking around some kind of lonely clown   Rainy days and mondays always get me down     Funny but it seems i always wind up here with you   Its nice to know somebody loves me   Funny but it seems that its the only thing to do   To run and find the one who loves me     (*) what i feel is come and gone before   No need to talk it out   We know what its all about   Hanging around, nothing to do but frown   Rainy days and mondays always get me down     Funny but it seems that its the only thing to do   Run and find the one who loves me     Repeat (*)     Hangin around, nothing do to but frown   Rainy days and mondays always get me down",1971
DAVID SOUL - DON'T GIVE UP ON US LYRICS,"Dont give up on us, baby Dont make the wrong seem right The future isnt just one night Its written in the moonlight Painted on the stars We cant change ours  Dont give up on us, baby Were still worth one more try I know we put a last one by Just for a rainy evening When maybe stars are few Dont give up on us, I know We can still come through  I really lost my head last night Youve got a right to start believin Theres still a little love left, even so Dont give up on us, baby Lord knows weve come this far Cant we stay the way we are? The angel and the dreamer  Who sometimes plays a fool Dont give up on us, I know We can still come through Its written in the moonlight Painted on the stars We cant change ours  Dont give up on us, baby Were still worth one more try I know we put a last one by Just for a rainy evening When maybe stars are few Dont give up on us, I know We can still come through  Dont give up on us, baby Dont give up on us, baby",1977
CARLY SIMON - THAT'S THE WAY I'VE ALWAYS HEARD IT SHOULD BE LYRICS,"My father sits at night with no lights on  His cigarette glows in the dark.  The living room is still;  I walk by, no remark.  I tiptoe past the master bedroom where  My mother reads her magazines.  I hear her call sweet dreams,  But i forgot how to dream.   But you say its time we moved in together  And raised a family of our own, you and me -  Well, thats the way ive always heard it should be:  You want to marry me, well marry.   My friends from college theyre all married now;  They have their houses and their lawns.  They have their silent noons,  Tearful nights, angry dawns.  Their children hate them for the things theyre not;  They hate themselves for what they are-  And yet they drink, they laugh,  Close the wound, hide the scar.   But you say its time we moved in together  And raised a family of our own, you and me -  Well, thats the way ive always heard it should be:  You want to marry me, well marry.   You say we can keep our love alive  Babe - all i know is what i see -  The couples cling and claw  And drown in loves debris.  You say well soar like two birds through the clouds,  But soon youll cage me on your shelf -  Ill never learn to be just me first  By myself.   Well o.k., its time we moved in together  And raised a family of our own, you and me -  Well, thats the way ive always heard it should be,  You want to marry me, well marry,  Well marry.",1971
THE BUOYS - TIMOTHY LYRICS,"Trapped in a mine that had caved in  And everyone knows the only ones left  Were Joe and me and Tim  When they broke through to pull us free  The only ones left to tell the tale  Were Joe and me   Timothy, Timothy  Where on earth did you go?  Timothy, Timothy  God, why dont I know?   Hungry as hell, no food to eat  And Joe said that he would sell his soul  For just a piece of meat  Water enough to drink for two  And Joe said to me, Ill have a swig  And then theres some for you   Timothy, Timothy  Joe was looking at you  Timothy, Timothy  God, what did we do?   I must have blacked out just around then  Cause the very next thing that I could see  Was the light of the day again  My stomach was full as it could be  And nobody ever got around  To finding Timothy   Timothy",1971
AEROSMITH - WALK THIS WAY LYRICS,Backstroke lover always hidin neath the covers  Til I talked to your daddy he say  He said you aint seen nothin til youre down on a MUFF AND  Then youre sure to be a-changin your way  I met a cheerleader was a real young breeder  Oh the times I could reminisce  Cause the best things of lovin with her sister and her cousin  Only started with a little kiss  A like this   See-saw swingin with the boys in the school  And your feet flyin up in the air  Singin hey diddle diddle  With your kitty in the middle of the swing like you didnt care  So I took a big chance at the high school dance  With a missy who was ready to play  Wasnt me she was foolin cause she knew what she was doin  And I know love was here to stay  When she told me to   Walk this way  Walk this way  Walk this way  Walk this way  Walk this way  Walk this way  Walk this way  Walk this way   A just gimme a kiss  Like this   School girl sweetie with a sassy kinda classy  Little skirts climbin way up the knee  It was three young ladies in a school gym locker  When I noticed they were lookin at me  I was a high school loser never made it with a lady  Til the boys told me something I missed  Then my next door neighbor with a daughter had a favor  So I gave her just a little kiss  A like this   Seesaw swingin with the boys in the school  And your feet flyin up in the air  I sing hey diddle diddy  Witcha kitty in the middle of the swing like ya didnt care  So I took a big chance at the high school dance  With a missy who was ready to play  Wasnt me she was foolin cause she knew what she was doin  When she told me how to walk this way  She told me to   Walk this way  Talk this way  Walk this way  Walk this way  Walk this way  Walk this way  Walk this way  Talk this way   A just gimme a kiss  Like this,1977
HAMMOND ALBERT - SEEMS IT NEVER RAINS IN SOUTHERN CALIFORNIA LYRICS,"Hammond Albert Miscellaneous Seems It Never Rains In Southern California IT NEVER RAINS IN SOUTHERN CALIFORNIA         ALBERT HAMMOND     Got on a board a west bound seven forty seven  Didnt think before deciding what to do  All that talk of opportunities, TV breaks and movies  Rang true, sure rang true.   Seems it never rain in Southern California  Seems Ive often heard that kind of talk before  It never rains in California  But girl, dont they warn ya  It pours man it pours.  Out of work, Im out of my head  Out of self respect Im out of bread  Im under loved Im under fed  I wanna go home  It never rains in California  But girl dont they warn ya, it pours, man it pours.   Will you tell the folks back home I nearly made it  Had offers but dont know which one to take  Please dont tell them how you found me  Dont tell them how you found me give me a break  Give me a break   Seems it never rains in Southern California  Seems Ive often heard that kind of talk before  It never rains in California  But girl, dont they warn ya  It pours man it pours     Uploaded by Mounty  e-mail: [email protected]  or [email protected]",1973
