songinfo,lyrics,year
THE ORIOLES - AT NIGHT LYRICS,"I dream uh-of you,/(Ooooooo.) My heart wanders all the day./(Ooooooo.) But I, I miss you most of all,/(Ooooooo.) At night, dear heart./(Ooooooo.)  Whe-enn daar-ahh-ah-arkness falls,/(Ooooooo.) An-dI walk along the street,/(Ooooooo.) Ill gaze at every girl I meet,/(Ooooooo.) Hoping its you./(Ooo-ooo-ooo.)  I know,/(Doooo, doooo.) Know I wont last./ /(Doooo, doh-doh-doh-doh.) Darling if I dont,/ /(Doh-doh-doh-doh, doh-doh-doh-doh.) See you soon./ /(Doh-doh-doh-doh, doh-doh-doh-doh.) My haar-ah-ah-eart,/ /(Doh-doh-doh-doh, doh-doh-doh-doh.) Beats for you./ /(Doh-doh-doh-doh, doh-doh-doh-doh.) All I do is/(Doh doh doh.) ((Gaze, gaze at the moon.))  I-I-I know where well will be.{1}/(Ooooooo.) And Ill never leave your side./(Ooooooo.) Well do things we used to do,/(Ooooooo.) At night./(Ooo-ooo ooo-ooooo-ooo-ooo.), repeated with style variations: Ah-I know I wont last./ /(Boom boom boom boom.)/ /(Even though you left me dear.)/ /(Boom boom boom boom.) Darling if I dont see you soon./ /(Boom boom boom boom.)/ /(Ever see you anymore.)/ /(Boom, boom, boom-boom-boom-boom-boom-boom-boom.) My haar-ah-ah-eart beats for you./ /(Boom boom boom boom.)/ /(Beating faster for you.)/ /(When we part.)/ /(Boom boom boom boom.) All I do is/(Boom boom.) ((Gaze, gaze at the moon.))  3, repeated with slight style variations: Oh-oh-oh-oh-ah know,/(Ooooooo.) /Where well will be.{1} And Ill never leave your side./(Ooooooo.) Well do things we used to do,/(Ooooooo.) ((At night.)) Johnny Reed: We got an in at night.{2}",1950
JERRY LEE LEWIS - BREATHLESS LYRICS,"Now, if you love me Lets please dont tease If I can hold you then Let me squeeze My heart goes round and round My love comes tumblin down  You leave me breathless Oh, I shake all over and You know why Im sure its love and Thats no lie Cause when you call my name I burn like wood inflamed  You leave me breathless Oh, baby! Mm-mm. Crazy Youre much too much I cant love you enough Now its all right to hold me tight But when you love me Love me right  Now, come on, baby Dont be shy Cause love was meant for you and I Wind, rain, sleet or snow I will be wherever you go You leave me breathless",1958
SONNY BOY WILLIAMSON - DON'T START ME TO TALKIN' LYRICS,"Well, Im goin down to Rosies, stop at Fannie Maes Gonna tell Fannie what I heard, her boyfriend say Dont start me to talkin, Ill tell her everything I know Im gonna break up this Signifyin , cause somebodys got to go Jack give his wife two dollars, go downtown and get some margarine Gets out on the streets, ol George stopped her He knocked her down, and blackened her eye She gets back home, tell her husband a lie Dont start me to talkin, Ill tell everything I know Im gonna break up this signifyin, somebodys got to go She borrowed some money, go to the beauty shop Jim honked his horn, she begin to stop She said, Take me, baby, around the block, Im goin to the beauty shop, where I can get my hair sock Dont start me to talkin, Ill tell everything I know Well, to break up this signifyin, somebodys got to go",1955
B.B. KING - SNEAKIN' AROUND LYRICS,"Well hello pretty baby I just called to say that were through Because Im so tired of sneakin around with you  I want to meet you in the sunlight Not in a secret rendezvous Because Im so tired of sneakin around with you  Oh you never, youre never meant to be mine I was just too blind to see Oh but Ive got my pride, so why should we hide When you might as well be free  Oh I love, you know I love you Oh, and I want to tell the world I do Thats why Im so tired of sneakin around with you Oh Im so tired of sneakin around with you Oh, Im so tired of sneakin around with you",1954
FAYE ADAMS - SHAKE A HAND LYRICS,"Verse 1: Just leave it to me. Dont ever be ashamed. Just give me a chance. Ill take care of everything. Your troubles Ill share. Let me know and Ill be there. Ill take care of you, Anyplace and anywhere. Chorus: Shake a hand, shake a hand. Shake a hand, shake a hand. Shake a hand if you can. Verse 2: Be truthful to me, Ill be truthful to you. Im in love with you so, And I dont know what to do. So, lets call it a day. I said all I have to say. Except dont forget to pray, And shake a hand evry day. Chorus & outro: Shake a hand, shake a hand. Shake a hand, shake a hand. Shake a hand, shake a hand. Shake a hand if you can.",1953
ELVIS PRESLEY - JAILHOUSE ROCK LYRICS,"The warden threw a party in the county jail The prison band was there and they began to wail The band was jumpin and the joint began to swing You shouldve heard those knocked out jailbirds sing  Lets rock Everybody, lets rock Everybody in the whole cell block Was dancin to the Jailhouse Rock  Spider Murphy played the tenor saxophone Little Joe was blowin on the slide trombone The drummer boy from Illinois went crash, boom, bang The whole rhythm section was a purple gang  Lets rock Everybody, lets rock Everybody in the whole cell block Was dancin to the Jailhouse Rock  Number 47 said to number 3 Youre the cutest jailbird I ever did see I sure would be delighted with your company Come on and do the Jailhouse Rock with me  Lets rock Everybody, lets rock Everybody in the whole cell block Was dancin to the Jailhouse Rock, Rock, Rock  Sad Sack was sittin on a block of stone Way over in the corner weepin all alone The warden said, Hey, buddy, dont you be no square If you cant find a partner use a wooden chair  Lets rock Everybody, lets rock Everybody in the whole cell block Was dancin to the Jailhouse Rock  Shifty Henry said to Bugs, For Heavens sake No ones lookin, nows the chance to make a break Bugsy turned to Shifty and he said, Nix nix I wanna stick around a while and get my kicks  Lets rock Everybody, lets rock Everybody in the whole cell block Was dancin to the Jailhouse Rock  Dancin to the Jailhouse Rock, dancin to the Jailhouse Rock Dancin to the Jailhouse Rock, dancin to the Jailhouse Rock Dancin to the Jailhouse Rock, dancin to the Jailhouse Rock Dancin to the Jailhouse Rock",1957
JIMMY ROGERS - THE WORLD IS IN A TANGLE LYRICS,"Now you know the worlds all in a tangle, man   Everybody begin to sing this song   The Reds are just over yonder boys   And we aint gonna be here long   Thats why Im gonna build myself a cave   Move down in the ground   When I go into the army, babe   Wont be no more Reds around   Now you know I got my personary man   Ive got my class cattoo   I begin to feel so worried   I just dont know what to do   Thats why Im gonna build myself a cave   Move down in the ground   When I go into the army, babe   There wont be no more reds around me   Now you know the worlds all in a tangle man   Everybody begin to sing this song   The Reds are just over yonder boys   And we aint gonna be here long   Thats why Im gonna build myself a cave   Move down in the ground   When I go into the army, babe   There wont be no more Reds around me",1951
ANDY WILLIAMS - LONELY STREET LYRICS,"Wheres this place called Lonely Street?  Im looking for that Lonely Street Ive got a sad, sad tale to tell I need a place to go and weep Wheres this place called Lonely Street?  A place where theres just loneliness Where dim lights bring forgetfulness Where broken dreams and memories meet Wheres this place called Lonely Street?  Perhaps upon that Lonely Street Theres someone such as I Who came to bury broken dreams And watch an old love die  If I could find that lonely street Where dim lights bring forgetfulness Where broken dreams and memories meet Wheres this place called Lonely Street? Wheres this place called Lonely Street?",1959
TONY BENNETT - IN THE MIDDLE OF AN ISLAND LYRICS,"In the middle of an island In the middle of the ocean You and I beneath the moonlight With just the monkeys and the palm trees  In the middle of an island When its time to do some kissin Plenty time for lots a lovin And walkin barefoot in the sand  Though theres no island at all Just a picture on my wall My darlin, how I wish we could be (I wish that we could be)  In the middle of an island In the middle of the ocean You and I forever, darlin In a paradise for two (In a paradise for two)  Though theres no island at all Just a picture on my wall My darlin, how I wish we could be (I wish that we could be)  In the middle of an island In the middle of the ocean You and I forever, darlin In a paradise for two (In the middle of the ocean on an island kissin you)",1957
FOUR PREPS - 26 MILES (SANTA CATALINA) LYRICS,"Four Preps Miscellaneous 26 Miles (Santa Catalina) (Words and Music by band members Glen Larson and Bruce Belland)    Twenty- six miles across the sea  Santa Catalina is a-waitin for me  Santa Catalina, the island of romance, romance, romance, romance   Water all around it everywhere  Tropical trees and the salty air  But for me the thing thats a-waitin there-romance   It seems so distant, twenty-six miles away  Restin in the water serene  Id work for anyone, even the Navy  Who would float me to my island dream   Twenty- six miles, so near yet far  Id swim with just some water-wings and my guitar  I could leave the wings but Ill need the guitar  for romance, romance, romance, romance   Twenty- six miles across the sea  Santa Catalina is a-waitin for me  Santa Catalina, the island of romance   A tropical heaven out in the ocean  Covered with trees and girls  If I have to swim, Ill do it forever  Till Im gazin on those island pearls   Forty kilometers in a leaky old boat  Any old thing thatll stay afloat  When we arrive well all promote romance, romance, romance, romance   Twenty- six miles across the sea  Santa Catalina is a-waitin for me  Santa Catalina, the island of romance, romance, romance, romance   Twenty- six miles across the sea  Santa Catalina is a-waitin for me  [email protected]",1958
PAT BOONE - BERNARDINE LYRICS,"Oh, Bernardine Oh, woh, woh, Bernardine I can tell by the dimple in your chin Youre in beautiful shape for the shape youre in An Im in shape for Bernardine  Oh, Bernardine Oh, woh, woh, Bernardine When you wander into my dreams at night Your remarkable form is a pure delight I go, go, go for Bernardine  Bernardine, woh Bernardine Youre a little bit like every girl Ive ever seen Oh, your separate parts are not unknown But the way you assemble thems all your own All yours and mine, dear Bernardine (Yours and mine, dear Bernardine)  Oh, Bernardine Oh, woh, woh, Bernardine Say youll wait for me out by the rocket base And well both blast off into outer space At oh, oh, woh woh, Bernardine  Bernardine, woh Bernardine Come away with me now in the rocket propelled machine Well come home by the way of a drive-in spa Just a little this side of Shangri-La And there Ill stay with Bernardine (There Ill stay with Bernardine) There Ill stay with Bernardine",1957
DINAH WASHINGTON - TEACH ME TONIGHT LYRICS,"Did you say Ive got a lot to learn? Well, dont think, Im tryin not to learn Since this is the perfect spot to learn Oh, teach me tonight  Lets start with the A B C of it Roll right down to the X Y Z of it Help me solve the mystery of it Teach me tonight  The skys a black board High above you If a shooting star goes by Ill use that star to write I love you A thousand times across the sky  One thing isnt very clear, my love Should the teacher stand so near, my love? Graduations almost here, my love Come on and teach me tonight  Ill use that star to write I love you A thousand times across the sky  One thing isnt very clear, my love Should the teacher stand so near, my love? Graduations almost here, my love Teach me, please, teach me tonight",1954
FATS DOMINO - DON'T LIE TO ME LYRICS,"Well, lets talk it over Baby from the start I heard about the way you over Do your part  And dont you lie to me Oh, dont you lie to me Because it makes me mad And Ill get evil as a man can be  There is two kind of people I just cant stand And thats a lyin woman And a thievin man  Oh, dont you lie to me Oh, dont you lie to me Because it makes me mad And Ill get evil as a man can be  Well, Ill be wishin Theres a house and home But mama please dont let me catch you Doin wrong  Oh, dont you lie to me Oh, dont you lie to me Because you makes me mad And Ill get evil as a man can be  Yes, theres a proposition I will give to you You give me all your lovin If I give mine to you  But dont you lie to me Oh, dont you lie to me Because it makes me mad And Ill get evil as a man can be",1951
RUFUS THOMAS - BEAR CAT LYRICS,"You know what you said about me, dont you woman... Well, you aint nothin but a bear cat Been scratchin at my door You aint nothin but a bear cat Been scratchin at my door You can purr pretty kitty But I aint gonna rub you no more  You said you was a long-hair But I can see through that You said you was a long-hair But I can see through that And mama I know Youre just an old bear cat  You aint nothin but a bear cat Been scratchin at my door Aint nothin but a bear cat You been scratchin at my door You can purr pretty kitty But I aint gonna rub you no more  Whoa, rub you! Whoa, git with it now Git it, git it, git it, git it! Oh, listen to that old cat Meooowwww... scat! Oh, tip it miss kitty Tip it honey, tip it! Hey! Im tellin you honey...  You made me feel so mean Made me moan and groan You made me feel so mean You made me moan and groan You aint wantin no man Youre just lookin for an old soup bone  You aint nothin but a bear cat Been scratchin at my door Youre just an old bear cat Been scratchin at my door You can purr pretty kitty But I aint gonna rub you no more  Meow, meow Meoooww, meoooowwwww!",1953
ANDY WILLIAMS - BUTTERFLY LYRICS,"Andy Williams I Like Your Kind Of Love: The Best Of The Cadence Years Butterfly You tell me you love me, you say youll be true  Then you fly around with somebody new  But im crazy about you, you butterfly   You treat me mean, youre makin me cry  Ive made up my mind to tell you goodbye  But im no good without you, you butterfly   I knew from the first time i kissed you  That you were the troublin kind  cause the honey drips from your sweet lips  One taste and im outta my mind   I love you so much i know what ill do  Im clippin your wings, your flyin is through  cause im crazy about you, you butterfly   Ooh, im crazy about you, you butterfly  Ooh, i cant live without you, you butterfly   I knew from the first time i kissed you  That you were the troublin kind  cause the honey that drips from your sweet lips  One taste and im outta my mind   Ooh, i love you so much i know what ill do  Im clippin your wings, your flyin is through  cause im crazy about you, you butterfly   You butterfly  You butterfly",1957
ELVIS PRESLEY - ONE NIGHT LYRICS,"One night with you Is what Im now praying for The things that we two could plan Would make my dreams come true  Just call my name And Ill be right by your side I want your sweet helping hand My loves too strong to hide  Always lived very quiet life I aint never did no wrong Now I know that life without you Is being too lonely, too long  One night with you Is what Im now praying for The things that we two could plan Would make my dreams come true  Always lived very quiet life I aint never did no wrong Now I know that life without you Is being too lonely, too long  One night with you Is what Im now praying for The things that we two could plan Would make my dreams come true",1958
HEARTS - LONELY NIGHTS LYRICS,"Lonely nights, lonely nights  Lonely nights, lonely nights  All alone, all alone  Please come home, please come home   I miss you so, miss you so  Miss you so, miss you so  Dont make me cry, dont make me cry  I would die, I would die   Lonely days and nights  Days and nights  Hope youre all right  Hope youre all right, woh-oh-oh-oh   SPOKEN:  Lonely days, Honey  Lonely nights  Im so lonely  Please come home  You great big lump o sugar  I miss you so much  Please come home   Lonely nights, lonely nights  Lonely nights, lonely nights  I miss you so, miss you so  Miss you so, miss you so  I miss you so, miss you so  Miss you so, miss you so  I miss............FADE",1955
LES PAUL & MARY FORD - HOW HIGH THE MOON LYRICS,"Somewhere theres music How faint the tune Somewhere theres heaven How high the moon  There is no moon above When love is far away too Till it comes true That you love me as I love you  Somewhere theres music How near, how far Somewhere theres heaven Its where you are  The darkest night would shine If you would come to me soon Until you will, how still my heart How high the moon  Somewhere theres music How faint the tune Somewhere theres heaven How high the moon  The darkest night would shine If you would come to me soon Until you will, how still my heart How high the moon",1951
EARL GRANT - THE END LYRICS,"At the end of a rainbow, youll find a pot of gold  At the end of a story, youll find its all been told  But our love has a treasure our hearts always spend  And it has a story without any end   At the end of a river, the water stops its flow  At the end of a highway, theres no place you can go  But just tell me you love me and you are only mine  And our love will go on til the end of time   At the end of a river, the water stops its flow  At the end of a highway, theres no place you can go  But just tell me you love me and you are only mine  And our love will go on til the e-end of time   Til the end of time",1958
THE CLOVERS - I'VE GOT MY EYES ON YOU LYRICS,"Ive got my eyes on you,  So best beware where you roam.  Ive got my eyes on you,  So dont stray too far from home.   Incidentally,  Ive set my spies on you,  Im checking all you do  >From A to Zee,  So, darling, just be wise,  Keep your eyes on me.   Incidentally,  Ive set my spies on you,  Im checking all you do  >From A to Zee,  So, darling, just be wise,  If youre wise,  Keep your eyes on me.",1954
LITTLE WALTER - LAST NIGHT LYRICS,"Last night, I lost the best friend I ever had Now you gone and left me, that make me feel so bad Well, now its early in the mornin, and my love is comin down for you Early in the mornin, and my love is comin down for you I want you to tell me baby, baby what are we gonna do  Im gonna wait til tomorrow They tell me every day brings about a change Im gonna wait til tomorrow They tell me every day brings about a change I love you, love you babe, you know that is a crying shame",1954
MUDDY WATERS - I'M READY LYRICS,"Im ready, ready as anybody can be Im ready, ready as anybody can be Im ready for you, I hope youre ready for me  I got an axe handle pistol on a graveyard frame That shoot tombstone bullets wearin balls and chain Im drinkin TNT, Im smokin dynamite I hope some screwball start a fight  Cause Im ready, ready as anybody can be Im ready for you, I hope youre ready for me  All you pretty little chicks with your pretty little hair I know you feel like I aint nowhere But stop what your doin baby come over here Ill prove to you baby that I aint no square  Because Im ready, ready as anybody can be Im ready for you, I hope youre ready for me  I been drinkin gin like never before I feel so good I want you to know One more drink I wish you would It takes a whole lotta lovin to make me feel good  Cause Im ready, ready as anybody can be Im ready for you, I hope youre ready for me",1954
HARPTONES - LIFE IS BUT A DREAM LYRICS,"Will you take part in My life, my love That is my dream  Life is but a dream Its what you make it Always try to give Dont ever take it Life has its music Life has its songs of love  Life is but a dream And I dream of you Strange as it seems All night I see you Im trying to tell you Just what you mean to me  I love you With all my heart Adore you And all your charms I want you To do your part Come here to my open arms  Life is but a dream And we can live in We can make our love None to compare with  Will you take part in My life, my love That is my dream Life is but a dream",1955
THE TEDDY BEARS - TO KNOW HIM IS TO LOVE HIM LYRICS,"To know, know, know him is to love, love, love him Just to see him smile, makes my life worthwhile To know, know, know him is to love, love, love him And I do Ill be good to him, Ill bring love to him Everyone says therell come a day when Ill walk alongside of him Yes, just to know him is to love, love, love him And I do Why cant he see, how blind can he be Someday hell see that he was meant for me To know, know, know him is to love, love, love him Just to see him smile, makes my life worthwhile To know, know, know him is to love, love, love him And I do Why cant he see, how blind can he be Someday hell see that he was meant for me To know, know, know him is to love, love, love him Just to see him smile, makes my life worthwhile To know, know, know him is to love, love, love him And I do To know, know, know him is to love, love, love him Just to see him smile, makes my life worthwhile To know, know, know him is to love, love, love him And I do",1958
ART AND DOTTY TODD - CHANSON D'AMOUR LYRICS,"Chanson damour, ra da da da da, play encore Here in my heart, ra da da da da, more and more Chanson damour, ra da da da da, I adore Each time I hear, ra da da da da, chanson damour  Chanson damour, ra da da da da, I adore Each time I hear, ra da da da da, chanson damour Every time I hear, chanson, chanson damour",1958
IVO ROBIC - MORGEN LYRICS,"Morgen, morgen  Morgen, morgen, lacht uns wieder das GlÃ¼ck.  Gestern, gestern, liegt schon so weit zurÃ¼ck,  war es auch eine schÃ¶ne, schÃ¶ne Zeit.   Morgen, morgen, sind wir wieder dabei,  gestern, gestern, ist uns heut einerlei,  war es auch eine schÃ¶ne, schÃ¶ne Zeit.   sind wir heut auch arm und klein,  sind wir heut auch ohne Sonnenschein,  sind wir heut auch noch allein,  aber morgen, morgen, morgen, morgen, morgen.   Morgen, morgen, lacht uns wieder das GlÃ¼ck,  morgen, morgen, kommt die schÃ¶ne Zeit zu uns zurÃ¼ck.   sind wir heut auch arm und klein,  sind wir heut auch ohne Sonnenschein,  sind wir heut auch noch allein,  aber morgen, morgen, morgen, morgen, morgen.   Morgen, morgen, wird das alles vergehn,  morgen, morgen, wird das Leben endlich wieder schÃ¶n",1959
THE LARKS - MY REVERIE LYRICS,"Our love is a dream, but in my reverie I can see that this love was meant for me Only a poor fool never schooled in the whirlpool Of romance could be so cruel as you are to me My dreams are as worthless as tin to me Without you life will never begin to be So love me as I love you in my reverie Make my dream a reality Lets dispense with formality Come to me in my reverie Our love is a dream, but in my reverie I can see that this love was meant for me Only a poor fool never schooled in the whirlpool Of romance could be so cruel as you are to me My dreams are as worthless as tin to me Without you life will never begin to be So love me as I love you in my reverie Make my dream a reality Lets dispense with formality Come to me in my reverie",1951
SANTO & JOHNNY - SLEEPWALK LYRICS,"Instead of dreaming I Sleepwalk Cause I lost you And now what am I to do What to do. Cant believe that were through I dont care how much you tell me  Sleeptalk Cause I miss you While the memory of you Lingers like a song Darling, I was so wrong But Ill be right some day  The night fills my lonely place I see your face I know, I miss you so I still love you And it drives me insane  Sleepwalk Every night I just Sleepwalk And when you walk inside the door I will Sleepwalk no more  Sleepwalk Every night I just Sleepwalk And when you walk inside the door I will Sleepwalk no more  I will Sleepwalk no more  I will Sleepwalk no more",1959
KATHY LINDEN - BILLY LYRICS,"(Tony Joe White)  Billy weve come along way together and through it all Youve been just like a brother to me And Billy weve had our share of ups and downs Froze our tails sleeping on the ground When the jobs were few and far between.  Weve been knocking around together so long Singing them same old songs Been out in the rain so long I swear were shrinking Billy lately I have done some thinking.  When I look back on our lives Weve sure had ourself a time But you know its been a wild world we traveled And its startin to unravel.  We leave so many loose ends behind Weve been bucked off and kicked so many times And the ground just keeps gettin harder Billy you know well as I we aint gettin no younger.  --- Instrumental ---  Billy another summers come and gone Now with winter coming on I know we planned on heading south But Billy I thought about it several days And these words Im about to say.  They dont taste good in my mouth But theres someone whos waiting back home Lord, if shell still have me Guess Ill be saying so long you go on without me.  Aint no easy way of saying goodbye So be sure and tell em all down in Texas I said hi...",1958
FATS DOMINO - POOR POOR ME LYRICS,Woke up this mornin Feelin low Where my loved one used to live She aint there no more  Poor me Why such bad luck fall on me? Poor me Im living in misery  What Im gonna do Is hard to tell Im not gonna kill myself Though I might as well  Poor me Why such bad luck fall on me? Poor me Im living in misery  All I do All day long Fall down on my knees and pray Shell come back home  Poor me Why such bad luck fall on me? Poor me Im living in misery  All I do All day long Fall down on my knees and pray Shell come back home  Poor me Why such bad luck fall on me? Poor me Im living in misery,1952
BILL HALEY & THE COMETS - SEE YOU LATER ALLIGATOR LYRICS,"Well, I saw my baby walkin with another guy today Well, I saw my baby walkin with another guy today When I asked her whats the matter This is what I heard her say  See you later alligator, after while crocodile See you later alligator, after while crocodile Cant you see youre in my way now Dont you know you cramp my style  When I though of what she told me, nearly made me lose my head When I though of what she told me, nearly made me lose my head But the next time that I saw her Reminded her of what she said  See you later alligator, after while crocodile See you later alligator, after while crocodile Cant you see youre in my way now Dont you know you cramp my style  She said Im sorry pretty baby, you know my love is just for you She said Im sorry pretty baby, you know my love is just for you Wont you say that youll forgive me And say your love for me is true  See you later alligator, after while crocodile See you later alligator, after while crocodile Cant you see youre in my way now Dont you know you cramp my style  I said wait a minute gator, I know you meant it just for play I said wait a minute gator, I know you meant it just for play Dont you know you really hurt me And this is what I have to say  See you later alligator, after while crocodile See you later alligator, after while crocodile Cant you see youre in my way now Dont you know you cramp my style",1955
LAURIE LONDON - HE'S GOT THE WHOLE WORLD IN HIS HANDS LYRICS,[CHORUS] Hes got the whole world in His hands Hes got the whole wide world in His hands Hes got the whole world in His hands Hes got the whole world in His hands  Hes got the little bitty baby in His hands Hes got the little bitty baby in His hands Hes got the little bitty baby in His hands Hes got the whole world in His hands  [Repeat CHORUS]  Hes got you and me brother in His hands Hes got you and me sister in His hands Hes got you and me brother in His hands Hes got the whole world in His hands  [Repeat CHORUS]  Hes got everybody here in His hands Hes got everybody here in His hands Hes got everybody here in His hands Hes got the whole world in His hands  (Hes got the world-(Background Vocals) Hes got the whole world in His hands Hes got the whole wide world in His hands Hes got the whole world in His hands Hes got the whole... world... in His hands,1958
TRAVIS - TELL HIM NO LYRICS,"Travis Miscellaneous Tell Him No Tell Him No  - Artists: Travis and Bob - peak Billboard position # 8 in 1959 - Words and Music by Travis Pritchett  Tell him no, oh-oh-oh Tell him no, oh-oh-oh When he asks for a date, tell him no-oh-oh-oh Tell him no  Tell him no, oh-oh-oh Tell him no, oh-oh-oh When he asks for a kiss, tell him no-oh-oh-oh Tell him no  Its all right to go to a party Its all right to have some fu-un Its all right to take in a movie But dont let him be the one  Tell him no, oh-oh-oh Tell him no, oh-oh-oh If he offers his ring, tell him no-oh-oh-oh Tell him no  Did he tell you that he loved you? And did you thrill to his charms? And did you feel much more better When he held you in his arms?  Tell him no, oh-oh-oh Tell him no, oh-oh-oh When he asks for a date, tell him no-oh-oh-oh Tell him no  FADE Tell him no, oh-oh-oh Tell him no, oh-oh-oh  Transcribed by Robin Hood",1959
BOBBY DARIN - DREAM LOVER LYRICS,"Every night I hope and pray A dream lover will come my way A girl to hold in my arms And know the magic of her charms Cause I want (yeah-yeah, yeah) A girl (yeah-yeah, yeah) To call (yeah-yeah, yeah) My own (yeah-yeah) I want a dream lover So I dont have to dream alone  Dream lover, where are you With a love, oh, so true And the hand that I can hold To feel you near as I grow old Cause I want (yeah-yeah, yeah) A girl (yeah-yeah, yeah) To call (yeah-yeah, yeah) My own (yeah-yeah, yeah) I want a dream lover So I dont have to dream alone  Someday, I dont know how I hope shell hear my plea Some way, I dont know how Shell bring her love to me  Dream lover, until then Ill go to sleep and dream again Thats the only thing to do Till all my lovers dreams come true Cause I want (yeah-yeah, yeah) A girl (yeah-yeah, yeah) To call (yeah-yeah, yeah) My own (yeah-yeah, yeah) I want a dream lover So I dont have to dream alone  Dream lover, until then Ill go to sleep and dream again Thats the only thing to do Till all my lovers dreams come true Cause I want (yeah-yeah, yeah) A girl (yeah-yeah, yeah) To call (yeah-yeah, yeah) My own (yeah-yeah) I want a dream lover So I dont have to dream alone  Please dont make me dream alone I beg you dont make me dream alone No, I dont wanna dream",1959
EVERLY BROTHERS - DEVOTED TO YOU LYRICS,Darling you can count on me Till the sun dries up the sea Until then Ill always be Devoted to you  Ill be yours through endless time Ill adore your charm sublime Guess by now youll know that Im Devoted to you  Ill never hurt you Ill never lie Ill never be untrue Ill never give you reason to cry Id be unhappy If you were blue  Through the years our love will grow Like a river it will flow It cant die because Im so Devoted to you  Ill never hurt you Ill never lie Ill never be untrue Ill never give you reason to cry Id be unhappy If you were blue  Through the years our love will grow Like a river it will flow It cant die because Im so Devoted to you,1958
BILL HALEY - CRAZY MAN CRAZY LYRICS,"Bill Haley and the Comets - Crazy, man, crazy  Crazy man crazy Crazy man crazy Crazy man crazy Oh man that musics gone, gone (I said) Crazy man crazy Crazy man crazy Crazy man crazy Oh man that musics gone, gone  When I go out and I want a treat I find me a band with a solid beat Take my chick and we dance about When they start rockin Boy we start to shout (we shout) Go, go, go everybody Go, go, go everybody Go, go, go everybody Go, go, go,.go, go, go, go  They play it soft, they play it strong They play it wild and they play it long They just keep playin till the break of day To keep them rockin all you gotta say is  Crazy man crazy Crazy man crazy Crazy man crazy Oh man that musics gone, gone (I said) Crazy man crazy Crazy man crazy Crazy man crazy Oh man that musics gone, gone",1953
THE DRIFTERS - HONEY LOVE - THE DRIFTERS FEATURING CLYDE MCPHATTER LYRICS,"Love me, love me Love me, love me-lo Love me, love me Love me, love me-lo  Love me, love me, love me Love me, love me, love me Love me, love me, love me-lo  I need it, I need it When the moon is bright I need it, I need it When you hold me tight  I need it, I need it In the middle of the night I need your honey love  I want it, I want it When the lights are low I want it, I want it Just before you go  I want it, I want it Because I love you so Have a little, a-mercy And give some honey love  Now, throw your arms around me Pretend that youre lovin dove Now, you squeeze, squeeze Squeeze, squeeze, squeeze, squeeze Squeeze, thats the honey love  Im gonna get it, get it In the morning sun Im gonna get it, get it When the day is done  Im gonna get it, get it Cause its so much fun Im gonna get me some honey love  Yes, I love it, I love it Cause it feels so fine I love it, I love it Yes, it thrills my spine  I love it, I love it Cause youre mine all mine I love your honey love  Love me, love me Love me, love me-lo Love me, love me Love me, love me-lo  Love me, love me, love me Love me, love me, love me Love me, love me, love me-lo  Lets you and me get cozy Just like the fingers in a glove-a Lets kiss, kiss, kiss, kiss Kiss, kiss, kiss, kiss Thats the honey love  I need it, I need it When the moon is bright I need it, I need it A-when you hold me tight  I need it, I need it In the middle of the night I need honey love  I need honey love I need honey love I need honey love   (Get it, boy) I need, your honey love",1954
BILLY BOY - I WISH YOU WOULD LYRICS,Early in the morning about the break of day Thats when my baby went away Crying and pleading wont do no good Come back baby I wish you would  I love you baby I cant help myself I wont mistreat you for no one else Tell me now baby what you trying to do You trying to love me and some other man too A hugging and kissing late at night Really made your baby feel alright  Staying out drinking all night long Drove my baby away from home Please pretty baby give me one more chance You know I love you wanna be your man  Crying and pleading wont do no good Come back baby I wish you would I love you baby I cant help myself I wont mistreat you for no one else  A hugging and kissing late at night Really make your baby feel alright,1955
TOMMY EDWARDS - IT'S ALL IN THE GAME LYRICS,Many a tear have to fall But its all in the game All in the wonderful game That we know as love  You have words with him And your futures looking dim But these things Your hearts can rise above  Once in a while he will call But its all in the game Soon hell be there at your side With a sweet bouquet  And hell kiss your lips And caress your waiting fingertips And your hearts will fly Away  [(Soon hell be there at your side)] With a sweet bouquet Then hell kiss your lips And caress your waiting fingertips And your hearts will fly Away,1958
THE CHORDETTES - MR. SANDMAN LYRICS,"Mr. Sandman, bring me a dream Make him the cutest that Ive ever seen Give him two lips like roses and clover Then tell him that his lonesome nights are over  Sandman, Im so alone Dont have nobody to call my own Please turn on your magic beam Mr. Sandman, bring me a dream  Mr. Sandman, bring me a dream Make him the cutest that Ive ever seen Give him the word that Im not a rover Then tell him that his lonesome nights are over  Sandman, Im so alone Dont have nobody to call my own Please turn on your magic beam Mr. Sandman, bring me a dream  Mr. Sandman (yes) bring us a dream Give him a pair of eyes with a come-hither gleam Give him a lonely heart like Pagliacci And lots of wavy hair like Liberace  Mr Sandman, someone to hold Would be so peachy before were too old So please turn on your magic beam Mr Sandman, bring us, please, please, please Mr Sandman, bring us a dream",1954
